Iteração,API,TIPO,Tempo de Resposta (ms),Tamanho da Resposta (bytes)
546,REST Get Repo PRs,rest,722.68,1168277
546,GraphQL Get Repo PRs,graphql_1,505.25,3237
546,GraphQL Get Repo PRs More Info,graphql_2,819.12,27078
547,REST List Repos,rest,381.25,36311
547,GraphQL List Repos,graphql_1,508.86,1006
547,GraphQL List Repos More Info,graphql_2,1228.95,21604
547,REST Get Repo PRs,rest,1079.32,1168277
547,GraphQL Get Repo PRs,graphql_1,455.36,3237
547,GraphQL Get Repo PRs More Info,graphql_2,819.93,27078
548,REST List Repos,rest,379.04,36311
548,GraphQL List Repos,graphql_1,510.84,1006
548,GraphQL List Repos More Info,graphql_2,1330.66,21604
548,REST Get Repo PRs,rest,765.89,1168277
548,GraphQL Get Repo PRs,graphql_1,462.56,3237
548,GraphQL Get Repo PRs More Info,graphql_2,921.83,27078
549,REST List Repos,rest,377.32,36311
549,GraphQL List Repos,graphql_1,512.44,1006
549,GraphQL List Repos More Info,graphql_2,2149.54,21604
549,REST Get Repo PRs,rest,846.49,1168277
549,GraphQL Get Repo PRs,graphql_1,484.09,3237
549,GraphQL Get Repo PRs More Info,graphql_2,1024.44,27078
550,REST List Repos,rest,379.05,36311
550,GraphQL List Repos,graphql_1,510.65,1006
550,GraphQL List Repos More Info,graphql_2,1436.80,21604
550,REST Get Repo PRs,rest,793.13,1168277
550,GraphQL Get Repo PRs,graphql_1,533.18,3237
550,GraphQL Get Repo PRs More Info,graphql_2,819.83,27078
551,REST List Repos,rest,378.20,36311
551,GraphQL List Repos,graphql_1,615.83,1006
551,GraphQL List Repos More Info,graphql_2,2046.04,21604
551,REST Get Repo PRs,rest,1204.23,1168277
551,GraphQL Get Repo PRs,graphql_1,432.65,3237
551,GraphQL Get Repo PRs More Info,graphql_2,820.34,27078
552,REST List Repos,rest,377.47,36311
552,GraphQL List Repos,graphql_1,613.54,1006
552,GraphQL List Repos More Info,graphql_2,1535.55,21604
552,REST Get Repo PRs,rest,713.05,1168277
552,GraphQL Get Repo PRs,graphql_1,516.54,3237
552,GraphQL Get Repo PRs More Info,graphql_2,920.96,27078
553,REST List Repos,rest,380.63,36311
553,GraphQL List Repos,graphql_1,509.47,1006
553,GraphQL List Repos More Info,graphql_2,1740.21,21604
553,REST Get Repo PRs,rest,796.25,1168277
553,GraphQL Get Repo PRs,graphql_1,431.54,3237
553,GraphQL Get Repo PRs More Info,graphql_2,1023.98,27078
554,REST List Repos,rest,378.78,36311
554,GraphQL List Repos,graphql_1,409.12,1006
554,GraphQL List Repos More Info,graphql_2,1536.09,21604
554,REST Get Repo PRs,rest,895.73,1168277
554,GraphQL Get Repo PRs,graphql_1,435.30,3237
554,GraphQL Get Repo PRs More Info,graphql_2,818.59,27078
555,REST List Repos,rest,379.53,36311
555,GraphQL List Repos,graphql_1,408.01,1006
555,GraphQL List Repos More Info,graphql_2,1437.98,21604
555,REST Get Repo PRs,rest,672.70,1168277
555,GraphQL Get Repo PRs,graphql_1,551.58,3237
555,GraphQL Get Repo PRs More Info,graphql_2,921.62,27078
556,REST List Repos,rest,302.33,36311
556,GraphQL List Repos,graphql_1,485.24,1006
556,GraphQL List Repos More Info,graphql_2,1229.02,21604
556,REST Get Repo PRs,rest,795.85,1168277
556,GraphQL Get Repo PRs,graphql_1,431.03,3237
556,GraphQL Get Repo PRs More Info,graphql_2,921.86,27078
557,REST List Repos,rest,378.10,36311
557,GraphQL List Repos,graphql_1,511.70,1006
557,GraphQL List Repos More Info,graphql_2,1536.84,21604
557,REST Get Repo PRs,rest,887.94,1168277
557,GraphQL Get Repo PRs,graphql_1,544.12,3237
557,GraphQL Get Repo PRs More Info,graphql_2,1023.79,27078
558,REST List Repos,rest,379.52,36311
558,GraphQL List Repos,graphql_1,509.62,1006
558,GraphQL List Repos More Info,graphql_2,1639.29,21604
558,REST Get Repo PRs,rest,978.45,1168277
558,GraphQL Get Repo PRs,graphql_1,454.62,3237
558,GraphQL Get Repo PRs More Info,graphql_2,1022.84,27078
559,REST List Repos,rest,378.48,36311
559,GraphQL List Repos,graphql_1,511.93,1006
559,GraphQL List Repos More Info,graphql_2,1330.38,21604
559,REST Get Repo PRs,rest,779.66,1168277
559,GraphQL Get Repo PRs,graphql_1,449.21,3237
559,GraphQL Get Repo PRs More Info,graphql_2,921.25,27078
560,REST List Repos,rest,379.64,36311
560,GraphQL List Repos,graphql_1,510.77,1006
560,GraphQL List Repos More Info,graphql_2,1330.27,21604
560,REST Get Repo PRs,rest,677.86,1168277
560,GraphQL Get Repo PRs,graphql_1,550.16,3237
560,GraphQL Get Repo PRs More Info,graphql_2,923.29,27078
561,REST List Repos,rest,377.23,36311
561,GraphQL List Repos,graphql_1,511.39,1006
561,GraphQL List Repos More Info,graphql_2,1331.60,21604
561,REST Get Repo PRs,rest,997.07,1168277
561,GraphQL Get Repo PRs,graphql_1,435.17,3237
561,GraphQL Get Repo PRs More Info,graphql_2,921.10,27078
562,REST List Repos,rest,378.92,36311
562,GraphQL List Repos,graphql_1,716.08,1006
562,GraphQL List Repos More Info,graphql_2,1741.10,21604
562,REST Get Repo PRs,rest,781.37,1168277
562,GraphQL Get Repo PRs,graphql_1,446.38,3237
562,GraphQL Get Repo PRs More Info,graphql_2,1024.17,27078
563,REST List Repos,rest,381.68,36311
563,GraphQL List Repos,graphql_1,508.22,1006
563,GraphQL List Repos More Info,graphql_2,1228.10,21604
563,REST Get Repo PRs,rest,912.07,1168277
563,GraphQL Get Repo PRs,graphql_1,520.95,3237
563,GraphQL Get Repo PRs More Info,graphql_2,820.94,27078
564,REST List Repos,rest,376.65,36311
564,GraphQL List Repos,graphql_1,512.18,1006
564,GraphQL List Repos More Info,graphql_2,1331.45,21604
564,REST Get Repo PRs,rest,779.39,1168277
564,GraphQL Get Repo PRs,graphql_1,906.21,3237
564,GraphQL Get Repo PRs More Info,graphql_2,985.46,27078
565,REST List Repos,rest,328.85,36311
565,GraphQL List Repos,graphql_1,553.26,1006
565,GraphQL List Repos More Info,graphql_2,1742.51,21604
565,REST Get Repo PRs,rest,787.51,1168277
565,GraphQL Get Repo PRs,graphql_1,538.93,3237
565,GraphQL Get Repo PRs More Info,graphql_2,1024.12,27078
566,REST List Repos,rest,377.81,36311
566,GraphQL List Repos,graphql_1,511.51,1006
566,GraphQL List Repos More Info,graphql_2,1332.04,21604
566,REST Get Repo PRs,rest,778.28,1168277
566,GraphQL Get Repo PRs,graphql_1,449.80,3237
566,GraphQL Get Repo PRs More Info,graphql_2,921.09,27078
567,REST List Repos,rest,378.34,36311
567,GraphQL List Repos,graphql_1,512.67,1006
567,GraphQL List Repos More Info,graphql_2,1329.15,21604
567,REST Get Repo PRs,rest,794.56,1168277
567,GraphQL Get Repo PRs,graphql_1,536.04,3237
567,GraphQL Get Repo PRs More Info,graphql_2,1229.45,27078
568,REST List Repos,rest,323.74,36311
568,GraphQL List Repos,graphql_1,464.36,1006
568,GraphQL List Repos More Info,graphql_2,1637.45,21604
568,REST Get Repo PRs,rest,881.50,1168277
568,GraphQL Get Repo PRs,graphql_1,551.42,3237
568,GraphQL Get Repo PRs More Info,graphql_2,819.02,27078
569,REST List Repos,rest,378.46,36311
569,GraphQL List Repos,graphql_1,510.65,1006
569,GraphQL List Repos More Info,graphql_2,1536.69,21604
569,REST Get Repo PRs,rest,726.44,1168277
569,GraphQL Get Repo PRs,graphql_1,500.88,3237
569,GraphQL Get Repo PRs More Info,graphql_2,1126.39,27078
570,REST List Repos,rest,379.01,36311
570,GraphQL List Repos,graphql_1,408.98,1006
570,GraphQL List Repos More Info,graphql_2,1638.33,21604
570,REST Get Repo PRs,rest,1186.63,1168277
570,GraphQL Get Repo PRs,graphql_1,554.08,3237
570,GraphQL Get Repo PRs More Info,graphql_2,920.82,27078
571,REST List Repos,rest,378.27,36311
571,GraphQL List Repos,graphql_1,409.03,1006
571,GraphQL List Repos More Info,graphql_2,1331.55,21604
571,REST Get Repo PRs,rest,885.72,1168277
571,GraphQL Get Repo PRs,graphql_1,447.47,3237
571,GraphQL Get Repo PRs More Info,graphql_2,850.81,27078
572,REST List Repos,rest,344.95,36311
572,GraphQL List Repos,graphql_1,511.10,1006
572,GraphQL List Repos More Info,graphql_2,1637.03,21604
572,REST Get Repo PRs,rest,970.44,1168277
572,GraphQL Get Repo PRs,graphql_1,565.73,3237
572,GraphQL Get Repo PRs More Info,graphql_2,1023.77,27078
573,REST List Repos,rest,381.94,36311
573,GraphQL List Repos,graphql_1,507.95,1006
573,GraphQL List Repos More Info,graphql_2,1536.37,21604
573,REST Get Repo PRs,rest,990.88,1168277
573,GraphQL Get Repo PRs,graphql_1,524.61,3237
573,GraphQL Get Repo PRs More Info,graphql_2,745.56,27078
574,REST List Repos,rest,371.11,36311
574,GraphQL List Repos,graphql_1,511.04,1006
574,GraphQL List Repos More Info,graphql_2,1537.48,21604
574,REST Get Repo PRs,rest,1002.60,1168277
574,GraphQL Get Repo PRs,graphql_1,484.58,3237
574,GraphQL Get Repo PRs More Info,graphql_2,965.45,27078
575,REST List Repos,rest,378.87,36311
575,GraphQL List Repos,graphql_1,408.72,1006
575,GraphQL List Repos More Info,graphql_2,1236.27,21604
575,REST Get Repo PRs,rest,693.93,1168277
575,GraphQL Get Repo PRs,graphql_1,424.59,3237
575,GraphQL Get Repo PRs More Info,graphql_2,921.03,27078
576,REST List Repos,rest,379.32,36311
576,GraphQL List Repos,graphql_1,510.54,1006
576,GraphQL List Repos More Info,graphql_2,1423.98,21604
576,REST Get Repo PRs,rest,685.54,1168277
576,GraphQL Get Repo PRs,graphql_1,557.14,3237
576,GraphQL Get Repo PRs More Info,graphql_2,1024.15,27078
577,REST List Repos,rest,374.33,36311
577,GraphQL List Repos,graphql_1,510.06,1006
577,GraphQL List Repos More Info,graphql_2,1126.90,21604
577,REST Get Repo PRs,rest,898.69,1168277
577,GraphQL Get Repo PRs,graphql_1,431.72,3237
577,GraphQL Get Repo PRs More Info,graphql_2,1023.48,27078
578,REST List Repos,rest,379.06,36311
578,GraphQL List Repos,graphql_1,408.77,1006
578,GraphQL List Repos More Info,graphql_2,1535.77,21604
578,REST Get Repo PRs,rest,776.97,1168277
578,GraphQL Get Repo PRs,graphql_1,552.85,3237
578,GraphQL Get Repo PRs More Info,graphql_2,1024.59,27078
579,REST List Repos,rest,381.82,36311
579,GraphQL List Repos,graphql_1,508.51,1006
579,GraphQL List Repos More Info,graphql_2,1435.47,21604
579,REST Get Repo PRs,rest,793.29,1168277
579,GraphQL Get Repo PRs,graphql_1,535.18,3237
579,GraphQL Get Repo PRs More Info,graphql_2,921.67,27078
580,REST List Repos,rest,378.39,36311
580,GraphQL List Repos,graphql_1,511.66,1006
580,GraphQL List Repos More Info,graphql_2,1229.62,21604
580,REST Get Repo PRs,rest,791.67,1168277
580,GraphQL Get Repo PRs,graphql_1,435.71,3237
580,GraphQL Get Repo PRs More Info,graphql_2,1024.23,27078
581,REST List Repos,rest,377.20,36311
581,GraphQL List Repos,graphql_1,514.00,1006
581,GraphQL List Repos More Info,graphql_2,1328.28,21604
581,REST Get Repo PRs,rest,698.51,1168277
581,GraphQL Get Repo PRs,graphql_1,460.29,3237
581,GraphQL Get Repo PRs More Info,graphql_2,888.27,27078
582,REST List Repos,rest,383.52,36311
582,GraphQL List Repos,graphql_1,507.49,1006
582,GraphQL List Repos More Info,graphql_2,1227.58,21604
582,REST Get Repo PRs,rest,691.70,1168277
582,GraphQL Get Repo PRs,graphql_1,434.06,3237
582,GraphQL Get Repo PRs More Info,graphql_2,819.71,27078
583,REST List Repos,rest,378.12,36311
583,GraphQL List Repos,graphql_1,409.45,1006
583,GraphQL List Repos More Info,graphql_2,1433.40,21604
583,REST Get Repo PRs,rest,817.03,1168277
583,GraphQL Get Repo PRs,graphql_1,410.47,3237
583,GraphQL Get Repo PRs More Info,graphql_2,944.00,27078
584,REST List Repos,rest,458.30,36311
584,GraphQL List Repos,graphql_1,512.57,1006
584,GraphQL List Repos More Info,graphql_2,1330.47,21604
584,REST Get Repo PRs,rest,799.14,1168277
584,GraphQL Get Repo PRs,graphql_1,429.05,3237
584,GraphQL Get Repo PRs More Info,graphql_2,1432.64,27078
585,REST List Repos,rest,379.07,36311
585,GraphQL List Repos,graphql_1,409.74,1006
585,GraphQL List Repos More Info,graphql_2,1739.87,21604
585,REST Get Repo PRs,rest,722.54,1168277
585,GraphQL Get Repo PRs,graphql_1,505.34,3237
585,GraphQL Get Repo PRs More Info,graphql_2,818.94,27078
586,REST List Repos,rest,378.95,36311
586,GraphQL List Repos,graphql_1,921.80,1006
586,GraphQL List Repos More Info,graphql_2,1535.43,21604
586,REST Get Repo PRs,rest,943.41,1168277
586,GraphQL Get Repo PRs,graphql_1,591.50,3237
586,GraphQL Get Repo PRs More Info,graphql_2,819.44,27078
587,REST List Repos,rest,377.50,36311
587,GraphQL List Repos,graphql_1,1229.68,1006
587,GraphQL List Repos More Info,graphql_2,1741.19,21604
587,REST Get Repo PRs,rest,831.26,1168277
587,GraphQL Get Repo PRs,graphql_1,496.85,3237
587,GraphQL Get Repo PRs More Info,graphql_2,925.86,27078
588,REST List Repos,rest,374.90,36311
588,GraphQL List Repos,graphql_1,511.38,1006
588,GraphQL List Repos More Info,graphql_2,1843.72,21604
588,REST Get Repo PRs,rest,1008.88,1168277
588,GraphQL Get Repo PRs,graphql_1,422.99,3237
588,GraphQL Get Repo PRs More Info,graphql_2,820.97,27078
589,REST List Repos,rest,377.75,36311
589,GraphQL List Repos,graphql_1,510.78,1006
589,GraphQL List Repos More Info,graphql_2,1842.52,21604
589,REST Get Repo PRs,rest,778.07,1168277
589,GraphQL Get Repo PRs,graphql_1,413.12,3237
589,GraphQL Get Repo PRs More Info,graphql_2,855.99,27078
590,REST List Repos,rest,435.08,36311
590,GraphQL List Repos,graphql_1,454.68,1006
590,GraphQL List Repos More Info,graphql_2,1331.01,21604
590,REST Get Repo PRs,rest,803.82,1168277
590,GraphQL Get Repo PRs,graphql_1,424.92,3237
590,GraphQL Get Repo PRs More Info,graphql_2,1023.39,27078
591,REST List Repos,rest,275.52,36311
591,GraphQL List Repos,graphql_1,718.69,1006
591,GraphQL List Repos More Info,graphql_2,1672.92,21604
591,REST Get Repo PRs,rest,742.30,1168277
591,GraphQL Get Repo PRs,graphql_1,448.85,3237
591,GraphQL Get Repo PRs More Info,graphql_2,1023.92,27078
592,REST List Repos,rest,480.76,36311
592,GraphQL List Repos,graphql_1,614.00,1006
592,GraphQL List Repos More Info,graphql_2,1228.68,21604
592,REST Get Repo PRs,rest,905.82,1168277
592,GraphQL Get Repo PRs,graphql_1,424.74,3237
592,GraphQL Get Repo PRs More Info,graphql_2,1024.25,27078
593,REST List Repos,rest,378.99,36311
593,GraphQL List Repos,graphql_1,510.09,1006
593,GraphQL List Repos More Info,graphql_2,1221.27,21604
593,REST Get Repo PRs,rest,801.07,1168277
593,GraphQL Get Repo PRs,graphql_1,433.37,3237
593,GraphQL Get Repo PRs More Info,graphql_2,820.47,27078
594,REST List Repos,rest,378.41,36311
594,GraphQL List Repos,graphql_1,512.86,1006
594,GraphQL List Repos More Info,graphql_2,1227.19,21604
594,REST Get Repo PRs,rest,694.36,1168277
594,GraphQL Get Repo PRs,graphql_1,431.48,3237
594,GraphQL Get Repo PRs More Info,graphql_2,1742.39,27078
595,REST List Repos,rest,379.97,36311
595,GraphQL List Repos,graphql_1,607.86,1006
595,GraphQL List Repos More Info,graphql_2,1211.64,21604
595,REST Get Repo PRs,rest,695.38,1168277
595,GraphQL Get Repo PRs,graphql_1,450.12,3237
595,GraphQL Get Repo PRs More Info,graphql_2,819.77,27078
596,REST List Repos,rest,378.27,36311
596,GraphQL List Repos,graphql_1,614.10,1006
596,GraphQL List Repos More Info,graphql_2,1433.27,21604
596,REST Get Repo PRs,rest,782.41,1168277
596,GraphQL Get Repo PRs,graphql_1,445.40,3237
596,GraphQL Get Repo PRs More Info,graphql_2,819.42,27078
597,REST List Repos,rest,377.66,36311
597,GraphQL List Repos,graphql_1,614.30,1006
597,GraphQL List Repos More Info,graphql_2,1740.09,21604
597,REST Get Repo PRs,rest,959.62,1168277
597,GraphQL Get Repo PRs,graphql_1,678.01,3237
597,GraphQL Get Repo PRs More Info,graphql_2,922.57,27078
598,REST List Repos,rest,377.66,36311
598,GraphQL List Repos,graphql_1,717.22,1006
598,GraphQL List Repos More Info,graphql_2,1329.91,21604
598,REST Get Repo PRs,rest,686.84,1168277
598,GraphQL Get Repo PRs,graphql_1,542.16,3237
598,GraphQL Get Repo PRs More Info,graphql_2,924.71,27078
599,REST List Repos,rest,320.30,36311
599,GraphQL List Repos,graphql_1,566.73,1006
599,GraphQL List Repos More Info,graphql_2,1637.63,21604
599,REST Get Repo PRs,rest,775.53,1168277
599,GraphQL Get Repo PRs,graphql_1,554.93,3237
599,GraphQL Get Repo PRs More Info,graphql_2,921.14,27078
600,REST List Repos,rest,379.14,36311
600,GraphQL List Repos,graphql_1,511.61,1006
600,GraphQL List Repos More Info,graphql_2,2764.05,21604
600,REST Get Repo PRs,rest,794.79,1168277
600,GraphQL Get Repo PRs,graphql_1,536.07,3237
600,GraphQL Get Repo PRs More Info,graphql_2,921.59,27078
601,REST List Repos,rest,297.28,36311
601,GraphQL List Repos,graphql_1,492.82,1006
601,GraphQL List Repos More Info,graphql_2,1533.36,21604
601,REST Get Repo PRs,rest,698.13,1168277
601,GraphQL Get Repo PRs,graphql_1,426.91,3237
601,GraphQL Get Repo PRs More Info,graphql_2,1129.02,27078
602,REST List Repos,rest,375.75,36311
602,GraphQL List Repos,graphql_1,512.12,1006
602,GraphQL List Repos More Info,graphql_2,1330.41,21604
602,REST Get Repo PRs,rest,891.56,1168277
602,GraphQL Get Repo PRs,graphql_1,745.80,3237
602,GraphQL Get Repo PRs More Info,graphql_2,819.97,27078
603,REST List Repos,rest,378.78,36311
603,GraphQL List Repos,graphql_1,396.96,1006
603,GraphQL List Repos More Info,graphql_2,1649.98,21604
603,REST Get Repo PRs,rest,780.65,1168277
603,GraphQL Get Repo PRs,graphql_1,447.71,3237
603,GraphQL Get Repo PRs More Info,graphql_2,920.84,27078
604,REST List Repos,rest,369.88,36311
604,GraphQL List Repos,graphql_1,519.92,1006
604,GraphQL List Repos More Info,graphql_2,1513.00,21604
604,REST Get Repo PRs,rest,815.20,1168277
604,GraphQL Get Repo PRs,graphql_1,435.99,3237
604,GraphQL Get Repo PRs More Info,graphql_2,922.46,27078
605,REST List Repos,rest,378.13,36311
605,GraphQL List Repos,graphql_1,510.49,1006
605,GraphQL List Repos More Info,graphql_2,1536.39,21604
605,REST Get Repo PRs,rest,887.40,1168277
605,GraphQL Get Repo PRs,graphql_1,442.63,3237
605,GraphQL Get Repo PRs More Info,graphql_2,1024.31,27078
606,REST List Repos,rest,379.17,36311
606,GraphQL List Repos,graphql_1,510.65,1006
606,GraphQL List Repos More Info,graphql_2,1331.12,21604
606,REST Get Repo PRs,rest,961.82,1168277
606,GraphQL Get Repo PRs,graphql_1,573.30,3237
606,GraphQL Get Repo PRs More Info,graphql_2,1024.07,27078
607,REST List Repos,rest,378.81,36311
607,GraphQL List Repos,graphql_1,410.05,1006
607,GraphQL List Repos More Info,graphql_2,1432.39,21604
607,REST Get Repo PRs,rest,832.42,1168277
607,GraphQL Get Repo PRs,graphql_1,496.87,3237
607,GraphQL Get Repo PRs More Info,graphql_2,819.73,27078
608,REST List Repos,rest,379.53,36311
608,GraphQL List Repos,graphql_1,511.01,1006
608,GraphQL List Repos More Info,graphql_2,1330.93,21604
608,REST Get Repo PRs,rest,840.54,1168277
608,GraphQL Get Repo PRs,graphql_1,490.12,3237
608,GraphQL Get Repo PRs More Info,graphql_2,1126.30,27078
609,REST List Repos,rest,378.42,36311
609,GraphQL List Repos,graphql_1,511.84,1006
609,GraphQL List Repos More Info,graphql_2,1432.99,21604
609,REST Get Repo PRs,rest,706.58,1168277
609,GraphQL Get Repo PRs,graphql_1,419.07,3237
609,GraphQL Get Repo PRs More Info,graphql_2,921.64,27078
610,REST List Repos,rest,377.65,36311
610,GraphQL List Repos,graphql_1,511.80,1006
610,GraphQL List Repos More Info,graphql_2,1535.83,21604
610,REST Get Repo PRs,rest,982.20,1168277
610,GraphQL Get Repo PRs,graphql_1,451.30,3237
610,GraphQL Get Repo PRs More Info,graphql_2,1126.38,27078
611,REST List Repos,rest,379.66,36311
611,GraphQL List Repos,graphql_1,509.60,1006
611,GraphQL List Repos More Info,graphql_2,1845.83,21604
611,REST Get Repo PRs,rest,833.03,1168277
611,GraphQL Get Repo PRs,graphql_1,494.56,3237
611,GraphQL Get Repo PRs More Info,graphql_2,820.09,27078
612,REST List Repos,rest,378.45,36311
612,GraphQL List Repos,graphql_1,511.27,1006
612,GraphQL List Repos More Info,graphql_2,1327.91,21604
612,REST Get Repo PRs,rest,880.85,1168277
612,GraphQL Get Repo PRs,graphql_1,349.13,3237
612,GraphQL Get Repo PRs More Info,graphql_2,899.83,27078
613,REST List Repos,rest,400.66,36311
613,GraphQL List Repos,graphql_1,617.82,1006
613,GraphQL List Repos More Info,graphql_2,1659.71,21604
613,REST Get Repo PRs,rest,676.41,1168277
613,GraphQL Get Repo PRs,graphql_1,424.20,3237
613,GraphQL Get Repo PRs More Info,graphql_2,892.53,27078
614,REST List Repos,rest,406.92,36311
614,GraphQL List Repos,graphql_1,457.56,1006
614,GraphQL List Repos More Info,graphql_2,1693.54,21604
614,REST Get Repo PRs,rest,814.62,1168277
614,GraphQL Get Repo PRs,graphql_1,413.19,3237
614,GraphQL Get Repo PRs More Info,graphql_2,1023.57,27078
615,REST List Repos,rest,379.16,36311
615,GraphQL List Repos,graphql_1,407.69,1006
615,GraphQL List Repos More Info,graphql_2,1840.28,21604
615,REST Get Repo PRs,rest,881.98,1168277
615,GraphQL Get Repo PRs,graphql_1,451.35,3237
615,GraphQL Get Repo PRs More Info,graphql_2,820.48,27078
616,REST List Repos,rest,376.99,36311
616,GraphQL List Repos,graphql_1,512.92,1006
616,GraphQL List Repos More Info,graphql_2,1534.32,21604
616,REST Get Repo PRs,rest,781.94,1168277
616,GraphQL Get Repo PRs,graphql_1,446.95,3237
616,GraphQL Get Repo PRs More Info,graphql_2,1126.51,27078
617,REST List Repos,rest,378.20,36311
617,GraphQL List Repos,graphql_1,818.19,1006
617,GraphQL List Repos More Info,graphql_2,1434.44,21604
617,REST Get Repo PRs,rest,901.49,1168277
617,GraphQL Get Repo PRs,graphql_1,428.24,3237
617,GraphQL Get Repo PRs More Info,graphql_2,2048.16,27078
618,REST List Repos,rest,378.61,36311
618,GraphQL List Repos,graphql_1,510.82,1006
618,GraphQL List Repos More Info,graphql_2,1126.39,21604
618,REST Get Repo PRs,rest,811.60,1168277
618,GraphQL Get Repo PRs,graphql_1,621.70,3237
618,GraphQL Get Repo PRs More Info,graphql_2,1228.96,27078
619,REST List Repos,rest,377.64,36311
619,GraphQL List Repos,graphql_1,512.83,1006
619,GraphQL List Repos More Info,graphql_2,1330.28,21604
619,REST Get Repo PRs,rest,791.98,1168277
619,GraphQL Get Repo PRs,graphql_1,538.53,3237
619,GraphQL Get Repo PRs More Info,graphql_2,1126.39,27078
620,REST List Repos,rest,481.38,36311
620,GraphQL List Repos,graphql_1,510.93,1006
620,GraphQL List Repos More Info,graphql_2,1535.20,21604
620,REST Get Repo PRs,rest,675.39,1168277
620,GraphQL Get Repo PRs,graphql_1,450.36,3237
620,GraphQL Get Repo PRs More Info,graphql_2,1024.02,27078
621,REST List Repos,rest,378.65,36311
621,GraphQL List Repos,graphql_1,511.60,1006
621,GraphQL List Repos More Info,graphql_2,1330.97,21604
621,REST Get Repo PRs,rest,791.63,1168277
621,GraphQL Get Repo PRs,graphql_1,436.25,3237
621,GraphQL Get Repo PRs More Info,graphql_2,922.40,27078
622,REST List Repos,rest,378.64,36311
622,GraphQL List Repos,graphql_1,408.49,1006
622,GraphQL List Repos More Info,graphql_2,1536.09,21604
622,REST Get Repo PRs,rest,1073.70,1168277
622,GraphQL Get Repo PRs,graphql_1,460.67,3237
622,GraphQL Get Repo PRs More Info,graphql_2,922.25,27078
623,REST List Repos,rest,377.71,36311
623,GraphQL List Repos,graphql_1,410.05,1006
623,GraphQL List Repos More Info,graphql_2,1231.91,21604
623,REST Get Repo PRs,rest,678.96,1168277
623,GraphQL Get Repo PRs,graphql_1,442.29,3237
623,GraphQL Get Repo PRs More Info,graphql_2,819.78,27078
624,REST List Repos,rest,378.47,36311
624,GraphQL List Repos,graphql_1,510.76,1006
624,GraphQL List Repos More Info,graphql_2,1330.87,21604
624,REST Get Repo PRs,rest,747.00,1168277
624,GraphQL Get Repo PRs,graphql_1,481.65,3237
624,GraphQL Get Repo PRs More Info,graphql_2,819.49,27078
625,REST List Repos,rest,381.23,36311
625,GraphQL List Repos,graphql_1,488.55,1006
625,GraphQL List Repos More Info,graphql_2,1866.84,21604
625,REST Get Repo PRs,rest,990.50,1168277
625,GraphQL Get Repo PRs,graphql_1,439.03,3237
625,GraphQL Get Repo PRs More Info,graphql_2,1023.18,27078
626,REST List Repos,rest,278.37,36311
626,GraphQL List Repos,graphql_1,510.04,1006
626,GraphQL List Repos More Info,graphql_2,1740.13,21604
626,REST Get Repo PRs,rest,786.78,1168277
626,GraphQL Get Repo PRs,graphql_1,384.93,3237
626,GraphQL Get Repo PRs More Info,graphql_2,772.82,27078
627,REST List Repos,rest,378.63,36311
627,GraphQL List Repos,graphql_1,511.07,1006
627,GraphQL List Repos More Info,graphql_2,2047.75,21604
627,REST Get Repo PRs,rest,775.31,1168277
627,GraphQL Get Repo PRs,graphql_1,452.80,3237
627,GraphQL Get Repo PRs More Info,graphql_2,822.93,27078
628,REST List Repos,rest,374.80,36311
628,GraphQL List Repos,graphql_1,593.59,1006
628,GraphQL List Repos More Info,graphql_2,1966.30,21604
628,REST Get Repo PRs,rest,685.02,1168277
628,GraphQL Get Repo PRs,graphql_1,440.77,3237
628,GraphQL Get Repo PRs More Info,graphql_2,819.82,27078
629,REST List Repos,rest,377.39,36311
629,GraphQL List Repos,graphql_1,511.59,1006
629,GraphQL List Repos More Info,graphql_2,1536.25,21604
629,REST Get Repo PRs,rest,877.35,1168277
629,GraphQL Get Repo PRs,graphql_1,453.23,3237
629,GraphQL Get Repo PRs More Info,graphql_2,1125.48,27078
630,REST List Repos,rest,378.23,36311
630,GraphQL List Repos,graphql_1,614.92,1006
630,GraphQL List Repos More Info,graphql_2,1535.49,21604
630,REST Get Repo PRs,rest,809.36,1168277
630,GraphQL Get Repo PRs,graphql_1,418.05,3237
630,GraphQL Get Repo PRs More Info,graphql_2,819.86,27078
631,REST List Repos,rest,378.27,36311
631,GraphQL List Repos,graphql_1,511.93,1006
631,GraphQL List Repos More Info,graphql_2,1433.16,21604
631,REST Get Repo PRs,rest,1092.95,1168277
631,GraphQL Get Repo PRs,graphql_1,544.79,3237
631,GraphQL Get Repo PRs More Info,graphql_2,819.02,27078
632,REST List Repos,rest,378.14,36311
632,GraphQL List Repos,graphql_1,408.70,1006
632,GraphQL List Repos More Info,graphql_2,1331.08,21604
632,REST Get Repo PRs,rest,681.99,1168277
632,GraphQL Get Repo PRs,graphql_1,443.26,3237
632,GraphQL Get Repo PRs More Info,graphql_2,820.48,27078
633,REST List Repos,rest,377.61,36311
633,GraphQL List Repos,graphql_1,512.28,1006
633,GraphQL List Repos More Info,graphql_2,1230.87,21604
633,REST Get Repo PRs,rest,681.71,1168277
633,GraphQL Get Repo PRs,graphql_1,441.75,3237
633,GraphQL Get Repo PRs More Info,graphql_2,716.67,27078
634,REST List Repos,rest,377.78,36311
634,GraphQL List Repos,graphql_1,442.65,1006
634,GraphQL List Repos More Info,graphql_2,1912.45,21604
